state,occupation_code,soc_code,occupation_title,employment,major_group,major_group_name,is_major_group,uber_category,annual_mean_wage,avg_task_importance,avg_skill_level,complexity_raw,job_complexity_index,task_complexity_raw,task_complexity_index,job_price_index
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.9381818181818184,2.571142857142857,685879.6673548052,1.0558059778119975,10.125628051948052,1.0419279467511342,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.9381818181818184,2.8925714285714283,771624.1529392208,1.1877963906399225,11.391472207792207,1.1721834129246007,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.505714285714286,3.2394285714285713,769255.9869893877,1.1841509643570185,11.356511020408163,1.1685859039108235,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.505714285714286,2.571142857142857,610560.4715926531,0.9398636909727298,9.013692244897959,0.9275096621356059,0.8992035045798487
NY,11-9121,11-9121,New York,5.4,11,Management,False,Management & Business,67737,3.505714285714286,2.8925714285714283,686889.0114906122,1.0573597074572636,10.140528979591837,1.0434612534126988,0.8992035045798487
NY,11-9131,11-9131,New York,0.0,11,Management,False,Management & Business,54221,4.1269230769230765,2.517714285714286,563378.5934021977,0.8672344654556668,10.390413186813186,1.0691743585771318,0.7197796362670915
NY,11-9141,11-9141,New York,7.9,11,Management,False,Management & Business,64734,3.9722222222222223,2.378,611473.7676666668,0.9412695694385177,9.445944444444445,0.97198844848264,0.8593389088012744
NY,11-9151,11-9151,New York,3.5,11,Management,False,Management & Business,81759,3.915625,2.935142857142857,939649.54408125,1.4464455689661015,11.49291875,1.1826222703352511,1.0853444842692155
NY,11-9161,11-9161,New York,7.1,11,Management,False,Management & Business,42699,3.8552173913043477,3.028285714285714,498498.0046915527,0.7673608044258161,11.674699751552794,1.20132755011983,0.5668259657506969
NY,11-9171,11-9171,New York,19.2,11,Management,False,Management & Business,77765,3.978695652173913,2.428,751231.133226087,1.1564044816162853,9.660273043478261,0.9940428786844672,1.032324439134475
NY,11-9179,11-9179,New York,15.5,11,Management,False,Management & Business,114975,3.82625,2.5665714285714287,1129094.0431875002,1.738066160944534,9.820343928571429,1.010514185726767,1.526284348864994
NY,11-9179,11-9179,New York,15.5,11,Management,False,Management & Business,114975,3.82625,2.6817142857142855,1179748.045125,1.8160401855310466,10.260909285714284,1.0558483966638577,1.526284348864994
NY,11-9179,11-9179,New York,15.5,11,Management,False,Management & Business,114975,4.081428571428571,2.5665714285714287,1204395.083357143,1.8539805000489227,10.475277959183673,1.0779069505283514,1.526284348864994
NY,11-9179,11-9179,New York,15.5,11,Management,False,Management & Business,114975,4.081428571428571,2.6817142857142855,1258427.2795714284,1.9371547337703645,10.945225306122447,1.1262645705954697,1.526284348864994
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.867037037037037,2.503142857142857,390364.8022357671,0.6009064145572877,9.679746137566138,0.9960466616434877,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.867037037037037,2.482285714285714,387112.1335263492,0.5958994326759178,9.599090793650793,0.9877472202212784,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.867037037037037,2.7545714285714284,429575.0551712169,0.6612645523053088,10.652029735449734,1.0960947226235433,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.867037037037037,3.080857142857143,480459.26977608463,0.7395929537919453,11.913788677248677,1.225929819940843,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.867037037037037,2.7437142857142858,427881.8851580952,0.6586581781752806,10.610044761904762,1.0917744654448591,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.867037037037037,2.938285714285714,458225.2740774603,0.7053671461371015,11.362459682539681,1.1691980217260158,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.9496551724137934,2.503142857142857,398704.8340918227,0.6137446074763538,9.886551133004927,1.0173269124259525,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.9496551724137934,2.482285714285714,395382.67304985225,0.6086306528654905,9.804172610837439,1.008850155822015,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.9496551724137934,2.7545714285714284,438752.8028169458,0.6753922794977203,10.879607290640394,1.119512471487114,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.9496551724137934,3.080857142857143,490724.14404886705,0.7553941447799936,12.168323349753695,1.2521214583596674,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.9496551724137934,2.7437142857142858,437023.4587129064,0.6727302209331613,10.836725320197045,1.1150999132549277,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.9496551724137934,2.938285714285714,468015.12541950744,0.7204371125769687,11.60521536945813,1.1941776015738494,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.8,2.503142857142857,383597.6315428571,0.5904893988466403,9.511942857142856,0.9787796904953722,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.8,2.482285714285714,380401.3494857143,0.5855692155210149,9.432685714285714,0.9706241240753105,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.8,2.7545714285714284,422128.1549714285,0.6498011978404815,10.467371428571427,1.0770933678878991,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.8,3.080857142857143,472130.2660571429,0.7267717369893075,11.707257142857143,1.204677708322292,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.8,2.7437142857142858,420464.33691428567,0.647240006520293,10.426114285714286,1.0728480045459492,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.8,2.938285714285714,450281.70788571425,0.6931392509689361,11.165485714285714,1.1489293844372113,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.983125,2.503142857142857,402083.5042471428,0.6189455491529011,9.970330892857142,1.0259478565011526,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.983125,2.482285714285714,398733.1908342857,0.6137882583084585,9.887254285714285,1.017399266896703,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.983125,2.7545714285714284,442470.84401857137,0.6811156305653601,10.971802321428571,1.1289993476232865,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.983125,3.080857142857143,494882.5963128571,0.761795440761983,12.271439107142857,1.2627320781476918,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.983125,2.7437142857142858,440726.84525571426,0.6784310134134585,10.928556964285715,1.1245493968702853,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.983125,2.938285714285714,471981.1388742857,0.7265421786883273,11.703559285714284,1.2042971985227546,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.720666666666667,2.503142857142857,375589.1897615238,0.5781616377128246,9.31336019047619,0.9583455180095918,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.720666666666667,2.482285714285714,372459.63710171427,0.5733441740039972,9.235757714285715,0.9503602169235628,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.720666666666667,2.7545714285714284,413315.3040167619,0.6362351728329347,10.248842095238095,1.0546066817863797,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.720666666666667,3.080857142857143,462273.5113798095,0.7115987831819869,11.462842476190477,1.1795274193239846,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.720666666666667,2.7437142857142858,411686.2218102857,0.6337274519982027,10.208446285714286,1.0504499497142006,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.720666666666667,2.938285714285714,440881.0897737143,0.6786684490627426,10.932381714285714,1.1249429639551012,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.6208695652173915,2.503142857142857,365514.99719552795,0.5626539718071878,9.063553788819876,0.9326404190441031,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.6208695652173915,2.482285714285714,362469.38655801245,0.5579657238969122,8.988032795031057,0.9248693026658108,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.6208695652173915,2.7545714285714284,402229.20762037265,0.6191698370269486,9.973943850931677,1.0263196301796824,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.6208695652173915,3.080857142857143,449874.23978534166,0.6925120166644112,11.155381863354037,1.1478896973579003,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.6208695652173915,2.7437142857142858,400643.82126111805,0.6167293792106409,9.934631552795032,1.0222743915170098,0.53535112173105
NY,11-9199,11-9199,New York,2.4,11,Management,False,Management & Business,40328,3.6208695652173915,2.938285714285714,429055.6136467081,0.6604649521818421,10.639149316770187,1.094769326498066,0.53535112173105
NY,13-0000,13-0000,New York,0.9,13,Business & Financial Operations,True,Management & Business,102708,3.9780578709698577,2.476408055021274,1011806.7611560221,1.5575204772275422,9.851294555010535,1.0136990076944428,1.3634408602150538
NY,13-1011,13-1011,New York,17.8,13,Business & Financial Operations,False,Management & Business,64848,3.7214285714285715,2.1931428571428575,529265.0249142858,0.8147218874506322,8.16162448979592,0.8398318211156096,0.8608522500995619
NY,13-1020,13-1020,New York,4.9,13,Business & Financial Operations,False,Management & Business,35047,3.9780578709698577,2.476408055021274,345258.32026945427,0.5314719414786937,9.851294555010535,1.0136990076944428,0.46524624983406343
NY,13-1031,13-1031,New York,3.9,13,Business & Financial Operations,False,Management & Business,57915,4.271481481481481,2.379714285714286,588700.5021857143,0.9062136391150267,10.164905502645503,1.045969599609491,0.7688172043010753
NY,13-1032,13-1032,New York,34.6,13,Business & Financial Operations,False,Management & Business,31596,4.428571428571429,2.1719999999999997,303917.41028571426,0.4678339857752462,9.618857142857141,0.989781179155744,0.41943448825169255
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.1497142857142855,791967.7916228571,1.2191122851837384,9.276017142857143,0.954502915384695,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.7391428571428573,1009116.8551685716,1.5533797817725281,11.81940142857143,1.2162173644063095,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.454,904068.4957800002,1.3916740320897305,10.589010000000002,1.0896099867409816,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.628285714285714,968276.410837143,1.4905122157635846,11.341052857142857,1.1669952576586669,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.446,901121.2472200001,1.387137197429291,10.554490000000001,1.08605787594476,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.579142857142857,950171.8839685716,1.4626430885637438,11.12900142857143,1.145175148481877,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.315,2.264,834071.34248,1.2839242089042986,9.76916,1.005247355330718,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.1497142857142855,726529.3262663736,1.1183798590882463,8.509561318681317,0.8756345489918246,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.7391428571428573,925735.8653529672,1.4250276062040164,10.84279164835165,1.115724138913427,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.454,829367.4087323078,1.2766832282973086,9.714064615384617,0.9995780357909069,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.628285714285714,888269.9723982417,1.3673546416470996,10.403967912087912,1.070569140905874,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.446,826663.6844984617,1.2725212617828918,9.682396923076924,0.996319427687269,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.579142857142857,871661.380676044,1.3417882759156832,10.209437802197803,1.0505519768406701,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,3.9584615384615387,2.264,765153.9581784615,1.1778365235799129,8.961956923076922,0.922186093329508,1.1333864330280101
NY,13-1041,13-1041,New York,2.8,13,Business & Financial Operations,False,Management & Business,85378,4.054444444444445,2.1497142857142855,744145.8662628571,1.145497805751374,8.715897142857143,0.8968665220133262,1.1333864330280101
